Date,Time,Open,High,Low,Close,Volume
2021.04.19,19:00,1771.89000,1772.62000,1768.76000,1771.31000,6928
2021.04.19,20:00,1771.31000,1771.97000,1769.38000,1771.38000,5133
2021.04.19,21:00,1771.40000,1771.62000,1769.59000,1771.43000,4059
2021.04.19,22:00,1771.32000,1771.34000,1769.56000,1770.75000,3462
2021.04.19,23:00,1770.67000,1770.87000,1769.75000,1770.61000,1917
2021.04.20,01:00,1770.66000,1771.28000,1770.09000,1771.21000,1239
2021.04.20,02:00,1771.21000,1772.41000,1770.36000,1772.04000,1678
2021.04.20,03:00,1772.04000,1772.62000,1768.24000,1768.53000,3006
2021.04.20,04:00,1768.53000,1772.02000,1767.37000,1770.26000,7093
2021.04.20,05:00,1770.26000,1770.30000,1765.45000,1768.52000,5664
2021.04.20,06:00,1768.52000,1775.44000,1768.15000,1773.12000,5978
