Date,Time,Open,High,Low,Close,Volume
2022.07.29,10:00,1766.56000,1767.52000,1764.03000,1766.40000,6885
2022.07.29,11:00,1766.35000,1766.35000,1761.84000,1763.75000,6397
2022.07.29,12:00,1763.72000,1764.34000,1756.31000,1760.11000,6321
2022.07.29,13:00,1760.09000,1763.26000,1759.57000,1762.50000,5496
2022.07.29,14:00,1762.45000,1762.45000,1758.70000,1761.13000,5785
2022.07.29,15:00,1761.12000,1761.78000,1755.67000,1757.24000,10865
2022.07.29,16:00,1757.22000,1759.41000,1752.78000,1753.94000,12735
2022.07.29,17:00,1753.95000,1763.32000,1751.99000,1762.80000,12308
2022.07.29,18:00,1762.77000,1767.07000,1762.01000,1765.77000,9700
2022.07.29,19:00,1765.78000,1766.62000,1761.74000,1763.43000,5988
2022.07.29,20:00,1763.44000,1766.37000,1762.26000,1765.36000,4924
2022.07.29,21:00,1765.34000,1766.49000,1763.69000,1763.77000,4230
2022.07.29,22:00,1763.77000,1765.05000,1760.82000,1761.38000,4612
2022.07.29,23:00,1761.37000,1766.14000,1761.36000,1765.93000,2133
2022.08.01,01:00,1765.09000,1765.36000,1762.99000,1763.26000,1649
2022.08.01,02:00,1763.27000,1763.42000,1760.84000,1762.10000,1625
2022.08.01,03:00,1762.11000,1764.09000,1760.54000,1762.73000,3627
2022.08.01,04:00,1762.71000,1765.75000,1761.07000,1763.41000,7193
2022.08.01,05:00,1763.40000,1765.56000,1763.29000,1764.58000,4298
2022.08.01,06:00,1764.60000,1764.91000,1761.25000,1762.01000,3778
2022.08.01,07:00,1761.99000,1762.40000,1759.61000,1760.24000,2739
2022.08.01,08:00,1760.20000,1760.98000,1758.26000,1758.90000,3682
2022.08.01,09:00,1758.85000,1764.74000,1758.85000,1763.12000,5206
2022.08.01,10:00,1763.12000,1767.31000,1762.67000,1764.34000,6279
2022.08.01,11:00,1764.40000,1767.09000,1762.19000,1765.43000,5438
2022.08.01,12:00,1765.49000,1773.51000,1764.68000,1773.39000,6392
2022.08.01,13:00,1773.43000,1774.85000,1770.93000,1771.26000,6082
2022.08.01,14:00,1771.23000,1773.34000,1771.16000,1772.59000,5248
2022.08.01,15:00,1772.59000,1775.19000,1765.65000,1769.32000,8969
2022.08.01,16:00,1769.33000,1774.64000,1768.36000,1773.48000,12294
2022.08.01,17:00,1773.40000,1773.40000,1766.16000,1768.19000,13851
2022.08.01,18:00,1768.22000,1769.73000,1764.11000,1768.78000,9406
2022.08.01,19:00,1768.68000,1773.32000,1767.97000,1772.94000,6646
2022.08.01,20:00,1772.92000,1772.92000,1768.67000,1768.92000,5628
2022.08.01,21:00,1769.00000,1769.71000,1766.46000,1769.17000,4081
2022.08.01,22:00,1769.13000,1771.69000,1768.68000,1770.85000,3791
2022.08.01,23:00,1770.79000,1772.48000,1770.75000,1771.98000,1771
2022.08.02,01:00,1771.72000,1772.15000,1770.96000,1771.65000,937
2022.08.02,02:00,1771.60000,1772.24000,1771.25000,1772.16000,1221
2022.08.02,03:00,1772.15000,1780.47000,1770.78000,1780.28000,5461
2022.08.02,04:00,1780.31000,1780.31000,1776.04000,1777.43000,6354
2022.08.02,05:00,1777.37000,1778.59000,1773.90000,1775.61000,4339
2022.08.02,06:00,1775.52000,1775.52000,1772.80000,1774.57000,3436
2022.08.02,07:00,1774.56000,1774.72000,1772.72000,1772.91000,2890
2022.08.02,08:00,1772.83000,1774.54000,1771.32000,1772.42000,3877
2022.08.02,09:00,1772.40000,1776.05000,1771.69000,1774.33000,5642
2022.08.02,10:00,1774.38000,1774.96000,1768.83000,1772.14000,6687
2022.08.02,11:00,1772.08000,1774.20000,1770.34000,1773.30000,5506
2022.08.02,12:00,1773.16000,1775.01000,1772.53000,1774.55000,4455
2022.08.02,13:00,1774.57000,1776.28000,1773.32000,1773.63000,4181
2022.08.02,14:00,1773.63000,1779.67000,1773.38000,1778.53000,5579
2022.08.02,15:00,1778.52000,1787.95000,1777.91000,1784.94000,9430
2022.08.02,16:00,1784.98000,1785.56000,1774.53000,1780.39000,15259
2022.08.02,17:00,1780.43000,1786.04000,1775.72000,1776.71000,15410
2022.08.02,18:00,1776.70000,1782.07000,1775.40000,1778.01000,10393
2022.08.02,19:00,1778.01000,1778.37000,1773.11000,1776.09000,7793
2022.08.02,20:00,1775.99000,1777.04000,1770.12000,1770.24000,7258
2022.08.02,21:00,1770.34000,1770.34000,1765.36000,1766.29000,6474
2022.08.02,22:00,1766.28000,1767.39000,1760.44000,1760.53000,6550
2022.08.02,23:00,1760.54000,1763.54000,1760.47000,1761.33000,2981
2022.08.03,01:00,1761.91000,1762.02000,1756.20000,1759.61000,1194
2022.08.03,02:00,1759.59000,1759.67000,1754.87000,1756.64000,2048
2022.08.03,03:00,1756.61000,1759.45000,1755.67000,1756.57000,3257
2022.08.03,04:00,1756.52000,1764.88000,1755.39000,1764.65000,6066
2022.08.03,05:00,1764.68000,1767.13000,1763.61000,1765.21000,3591
2022.08.03,06:00,1765.18000,1769.22000,1765.14000,1768.80000,3209
2022.08.03,07:00,1768.77000,1769.84000,1767.77000,1768.79000,3160
2022.08.03,08:00,1768.82000,1770.53000,1766.97000,1769.45000,3600
2022.08.03,09:00,1769.37000,1769.37000,1766.87000,1767.73000,4931
2022.08.03,10:00,1767.79000,1769.67000,1765.06000,1766.06000,5903
2022.08.03,11:00,1766.15000,1768.26000,1764.06000,1765.04000,4349
2022.08.03,12:00,1765.01000,1766.79000,1764.79000,1765.70000,3968
2022.08.03,13:00,1765.70000,1766.27000,1760.20000,1763.24000,5170
2022.08.03,14:00,1763.15000,1767.22000,1763.13000,1765.45000,5080
2022.08.03,15:00,1765.43000,1772.31000,1762.89000,1771.78000,7934
2022.08.03,16:00,1771.74000,1772.64000,1764.54000,1766.77000,9766
2022.08.03,17:00,1764.28000,1764.60000,1754.23000,1757.32000,15026
2022.08.03,18:00,1757.35000,1759.87000,1756.51000,1758.36000,7728
2022.08.03,19:00,1758.37000,1761.44000,1757.38000,1759.32000,6414
2022.08.03,20:00,1759.33000,1762.31000,1758.82000,1761.95000,4750
2022.08.03,21:00,1761.95000,1763.46000,1760.22000,1762.35000,3580
2022.08.03,22:00,1762.35000,1766.17000,1762.15000,1765.23000,3830
2022.08.03,23:00,1765.23000,1765.98000,1764.66000,1765.86000,1585
2022.08.04,01:00,1765.35000,1765.35000,1763.12000,1763.25000,815
2022.08.04,02:00,1763.09000,1764.37000,1763.09000,1763.57000,862
2022.08.04,03:00,1763.53000,1767.41000,1763.20000,1767.33000,2231
2022.08.04,04:00,1767.33000,1769.49000,1765.95000,1768.01000,4406
2022.08.04,05:00,1768.02000,1769.26000,1766.80000,1769.21000,2995
2022.08.04,06:00,1769.21000,1771.38000,1769.16000,1770.61000,2653
2022.08.04,07:00,1770.63000,1771.87000,1770.11000,1770.91000,1814
2022.08.04,08:00,1770.91000,1774.52000,1769.30000,1769.75000,3486
2022.08.04,09:00,1769.72000,1772.58000,1769.01000,1771.63000,4204
2022.08.04,10:00,1771.66000,1774.74000,1771.06000,1773.03000,4363
2022.08.04,11:00,1772.93000,1776.89000,1772.73000,1776.31000,4470
2022.08.04,12:00,1776.32000,1780.09000,1776.03000,1779.64000,4266
2022.08.04,13:00,1779.65000,1783.01000,1778.22000,1781.64000,4302
2022.08.04,14:00,1781.54000,1786.17000,1780.50000,1785.61000,7418
2022.08.04,15:00,1785.69000,1788.32000,1780.65000,1780.65000,9984
2022.08.04,16:00,1780.69000,1784.03000,1774.19000,1783.39000,12247
2022.08.04,17:00,1783.38000,1787.64000,1782.05000,1785.81000,11811
2022.08.04,18:00,1785.76000,1790.20000,1785.22000,1787.69000,8173
2022.08.04,19:00,1787.70000,1791.38000,1787.06000,1790.41000,5732
2022.08.04,20:00,1790.38000,1792.76000,1789.30000,1791.78000,4394
2022.08.04,21:00,1791.78000,1794.83000,1791.02000,1794.55000,3453
2022.08.04,22:00,1794.62000,1794.75000,1791.89000,1793.49000,3341
2022.08.04,23:00,1793.48000,1793.60000,1790.71000,1791.07000,2378
2022.08.05,01:00,1790.62000,1790.89000,1789.56000,1790.89000,953
2022.08.05,02:00,1790.95000,1793.49000,1790.95000,1793.32000,1642
2022.08.05,03:00,1793.09000,1794.75000,1791.79000,1793.78000,3531
2022.08.05,04:00,1793.82000,1794.72000,1788.59000,1789.93000,5138
2022.08.05,05:00,1789.96000,1791.25000,1788.72000,1790.88000,3801
2022.08.05,06:00,1790.87000,1793.06000,1790.80000,1792.07000,2811
2022.08.05,07:00,1792.06000,1792.85000,1791.03000,1791.73000,1858
2022.08.05,08:00,1791.70000,1792.67000,1789.87000,1791.31000,3400
2022.08.05,09:00,1791.29000,1792.27000,1788.46000,1790.70000,4766
2022.08.05,10:00,1790.70000,1792.29000,1788.58000,1790.40000,5940
2022.08.05,11:00,1790.40000,1790.63000,1785.42000,1787.26000,5801
2022.08.05,12:00,1787.29000,1788.00000,1785.26000,1786.48000,4645
2022.08.05,13:00,1786.48000,1786.73000,1783.80000,1785.10000,4709
2022.08.05,14:00,1785.07000,1788.38000,1783.85000,1787.77000,5239
2022.08.05,15:00,1787.77000,1789.16000,1767.38000,1768.88000,14376
2022.08.05,16:00,1768.88000,1775.01000,1764.87000,1774.86000,17474
2022.08.05,17:00,1774.87000,1778.99000,1773.17000,1777.84000,13539
2022.08.05,18:00,1777.85000,1777.90000,1772.70000,1773.61000,8471
2022.08.05,19:00,1773.62000,1775.17000,1771.49000,1774.19000,6305
2022.08.05,20:00,1774.19000,1775.99000,1773.29000,1774.96000,4893
2022.08.05,21:00,1774.97000,1775.84000,1772.29000,1772.55000,3368
2022.08.05,22:00,1772.51000,1775.32000,1771.82000,1773.43000,3638
2022.08.05,23:00,1773.53000,1775.23000,1772.91000,1775.23000,1508
2022.08.08,01:00,1773.34000,1774.92000,1772.62000,1773.64000,1470
2022.08.08,02:00,1773.71000,1774.80000,1773.63000,1774.48000,1324
2022.08.08,03:00,1774.45000,1774.45000,1771.08000,1774.14000,3406
2022.08.08,04:00,1774.15000,1775.32000,1773.48000,1774.87000,4286
2022.08.08,05:00,1774.91000,1775.11000,1773.46000,1773.52000,3672
2022.08.08,06:00,1773.51000,1773.52000,1771.80000,1773.25000,2834
2022.08.08,07:00,1773.24000,1773.52000,1771.42000,1771.89000,2010
2022.08.08,08:00,1771.83000,1776.26000,1771.10000,1775.00000,3467
2022.08.08,09:00,1774.96000,1775.15000,1773.16000,1774.80000,4514
2022.08.08,10:00,1774.76000,1779.04000,1774.40000,1777.65000,5139
2022.08.08,11:00,1777.63000,1777.63000,1772.45000,1773.88000,4283
2022.08.08,12:00,1773.89000,1777.52000,1772.82000,1777.52000,3808
2022.08.08,13:00,1777.64000,1779.94000,1776.32000,1779.84000,4148
2022.08.08,14:00,1779.83000,1783.14000,1779.71000,1782.81000,4685
2022.08.08,15:00,1782.80000,1786.45000,1781.30000,1781.81000,6695
2022.08.08,16:00,1781.82000,1784.75000,1780.59000,1784.59000,9385
2022.08.08,17:00,1784.61000,1789.59000,1782.88000,1787.38000,8795
2022.08.08,18:00,1787.47000,1789.90000,1786.09000,1787.09000,6682
2022.08.08,19:00,1787.10000,1788.13000,1785.59000,1787.57000,4531
2022.08.08,20:00,1787.57000,1789.03000,1786.97000,1787.58000,3411
2022.08.08,21:00,1787.60000,1789.26000,1786.34000,1787.27000,2923
2022.08.08,22:00,1787.29000,1788.64000,1786.91000,1788.43000,2455
